transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000327,card_00148,2026-01-24T13:22:27Z,280.73,online_retail,GB,False,False
txn_0000328,card_00413,2026-01-10T04:00:19Z,326.23,grocery,GB,False,False
txn_0000329,card_00723,2026-01-14T18:14:22Z,66.82,pharmacy,AE,True,False
txn_0000330,card_00303,2026-01-27T12:18:59Z,112.11,fuel,SG,True,False
txn_0000331,card_00261,2026-01-15T17:36:09Z,120.94,travel,SG,False,True
txn_0000332,card_00804,2026-01-12T15:00:38Z,12.1,restaurant,AE,False,False
txn_0000333,card_00766,2026-01-21T21:21:07Z,139.47,grocery,AE,False,False
txn_0000334,card_00265,2026-01-17T22:07:44Z,12.72,electronics,SG,False,False
txn_0000335,card_00714,2026-01-04T23:56:40Z,60.85,travel,SG,False,False
txn_0000336,card_00822,2026-01-26T12:18:01Z,25.36,online_retail,AE,False,False
txn_0000337,card_00214,2026-01-05T15:08:22Z,75.82,fuel,DE,False,False
txn_0000338,card_00290,2026-01-25T20:13:54Z,235.73,travel,SG,True,False
txn_0000339,card_00093,2026-01-20T16:49:19Z,44.6,utilities,AE,True,False
txn_0000340,card_00061,2026-01-23T08:41:17Z,42.3,travel,DE,True,False
txn_0000341,card_00062,2026-01-01T09:24:05Z,262.24,grocery,DE,False,False
txn_0000342,card_00867,2026-01-12T08:52:34Z,238.73,atm_withdrawal,AE,True,False
txn_0000343,card_00370,2026-01-11T04:07:25Z,258.92,restaurant,AE,True,False
txn_0000344,card_00126,2026-01-11T13:44:53Z,15.33,entertainment,IN,False,False
txn_0000345,card_00756,2026-01-09T04:54:49Z,135.64,grocery,DE,False,False
txn_0000346,card_00044,2026-01-21T03:13:32Z,212.27,online_retail,IN,False,False
txn_0000347,card_00161,2026-01-12T00:18:04Z,70.76,pharmacy,SG,True,False
txn_0000348,card_00709,2026-01-10T13:17:41Z,112.46,online_retail,AE,False,False
txn_0000349,card_00117,2026-01-21T08:13:01Z,106.5,grocery,IN,True,False
txn_0000350,card_00324,2026-01-06T00:56:17Z,168.17,restaurant,US,True,False
txn_0000351,card_00872,2026-01-22T05:40:29Z,35.71,travel,AE,False,False
txn_0000352,card_00465,2026-01-03T05:17:26Z,109.5,grocery,GB,False,False
txn_0000353,card_00864,2026-01-24T23:51:20Z,75.33,atm_withdrawal,AE,True,False
txn_0000354,card_00692,2026-01-04T18:00:51Z,607.45,travel,IN,False,False
txn_0000355,card_00142,2026-01-28T13:09:18Z,81.6,restaurant,DE,True,False
txn_0000356,card_00462,2026-01-22T20:32:26Z,56.08,utilities,DE,True,False
txn_0000357,card_00153,2026-01-02T10:22:22Z,861.66,atm_withdrawal,AE,True,False
txn_0000358,card_00386,2026-01-28T06:21:52Z,175.38,fuel,AE,False,False
txn_0000359,card_00515,2026-01-28T18:24:44Z,390.42,fuel,IN,False,True
txn_0000360,card_00410,2026-01-20T07:57:34Z,15.13,online_retail,SG,True,False
txn_0000361,card_00340,2026-01-12T06:52:04Z,46.33,atm_withdrawal,IN,False,False
txn_0000362,card_00757,2026-01-09T07:04:46Z,237.88,grocery,IN,True,False
txn_0000363,card_00559,2026-01-01T13:53:41Z,148.59,grocery,GB,False,False
txn_0000364,card_00544,2026-01-02T19:19:11Z,16.64,pharmacy,DE,True,False
txn_0000365,card_00077,2026-01-04T21:01:42Z,27.77,grocery,DE,True,False
txn_0000366,card_00588,2026-01-08T04:03:30Z,55.82,grocery,DE,True,False
txn_0000367,card_00886,2026-01-22T03:16:38Z,133.55,atm_withdrawal,SG,False,False
txn_0000368,card_00850,2026-01-15T06:38:58Z,12.64,fuel,AE,False,False
txn_0000369,card_00092,2026-01-28T07:54:42Z,304.62,pharmacy,US,False,False
txn_0000370,card_00156,2026-01-17T23:43:06Z,26.21,entertainment,US,False,False
txn_0000371,card_00776,2026-01-08T01:29:49Z,48.67,pharmacy,DE,True,False
txn_0000372,card_00787,2026-01-21T09:32:35Z,93.59,fuel,IN,True,False
txn_0000373,card_00260,2026-01-10T03:05:49Z,57.58,fuel,US,True,False
txn_0000374,card_00247,2026-01-05T23:06:54Z,95.12,entertainment,SG,True,False
txn_0000375,card_00180,2026-01-27T12:17:04Z,193.19,entertainment,SG,True,False
txn_0000376,card_00257,2026-01-06T13:06:10Z,61.22,atm_withdrawal,SG,False,False
txn_0000377,card_00232,2026-01-22T00:01:31Z,153.33,grocery,SG,False,False
txn_0000378,card_00185,2026-01-17T22:10:49Z,22.9,restaurant,GB,False,False
txn_0000379,card_00879,2026-01-04T10:19:02Z,754.93,travel,DE,False,False
txn_0000380,card_00879,2026-01-15T22:50:19Z,100.93,grocery,GB,False,False
txn_0000381,card_00118,2026-01-25T05:13:37Z,28.95,utilities,US,False,False
txn_0000382,card_00847,2026-01-16T15:03:01Z,113.7,fuel,SG,False,False
txn_0000383,card_00214,2026-01-09T14:21:18Z,375.26,utilities,GB,False,False
txn_0000384,card_00870,2026-01-30T08:09:21Z,96.37,online_retail,AE,True,False
txn_0000385,card_00220,2026-01-18T09:58:05Z,24.15,grocery,IN,False,False
txn_0000386,card_00381,2026-01-15T22:34:35Z,150.6,entertainment,DE,False,False
txn_0000387,card_00383,2026-01-13T17:41:59Z,42.99,pharmacy,US,True,False
txn_0000388,card_00212,2026-01-07T08:02:11Z,96.07,travel,DE,True,False
txn_0000389,card_00212,2026-01-07T03:26:29Z,80.39,pharmacy,AE,False,False
txn_0000390,card_00106,2026-01-20T09:55:56Z,48.73,utilities,GB,True,False
txn_0000391,card_00635,2026-01-14T21:51:40Z,101.49,electronics,IN,True,False
txn_0000392,card_00177,2026-01-03T06:12:17Z,213.91,restaurant,GB,True,False
txn_0000393,card_00728,2026-01-02T01:36:59Z,135.06,online_retail,SG,True,False
txn_0000394,card_00243,2026-01-02T22:54:57Z,66.93,fuel,US,True,False
txn_0000395,card_00268,2026-01-23T17:48:06Z,25.45,utilities,US,True,False
txn_0000396,card_00882,2026-01-22T16:50:38Z,14.48,grocery,SG,False,False
txn_0000397,card_00112,2026-01-10T01:18:47Z,78.93,fuel,AE,True,False
txn_0000398,card_00234,2026-01-28T08:47:44Z,44.67,entertainment,AE,False,False
txn_0000399,card_00041,2026-01-11T15:56:32Z,58.82,grocery,SG,True,False
txn_0000400,card_00428,2026-01-01T09:32:08Z,16.55,travel,SG,True,False
txn_0000401,card_00154,2026-01-09T01:40:24Z,275.34,entertainment,US,False,True
txn_0000402,card_00387,2026-01-12T21:23:04Z,121.12,fuel,AE,False,False
txn_0000403,card_00090,2026-01-18T06:19:35Z,28.93,utilities,AE,False,False
txn_0000404,card_00204,2026-01-09T04:33:02Z,20.08,fuel,AE,True,False
txn_0000405,card_00781,2026-01-23T02:50:17Z,196.95,grocery,GB,True,False
txn_0000406,card_00357,2026-01-09T15:16:55Z,155.23,fuel,IN,False,False
txn_0000407,card_00320,2026-01-25T07:16:39Z,412.82,travel,DE,False,False
txn_0000408,card_00286,2026-01-18T04:33:05Z,223.4,atm_withdrawal,IN,False,False
txn_0000409,card_00454,2026-01-08T14:32:43Z,30.77,grocery,IN,True,False
txn_0000410,card_00630,2026-01-01T06:14:35Z,92.61,electronics,DE,False,False
txn_0000411,card_00355,2026-01-09T20:24:42Z,399.56,grocery,GB,True,False
txn_0000412,card_00510,2026-01-29T12:40:44Z,62.6,utilities,SG,True,False
txn_0000413,card_00063,2026-01-09T20:11:16Z,14.11,travel,US,False,False
txn_0000414,card_00166,2026-01-20T07:26:47Z,5.01,travel,DE,True,False
txn_0000415,card_00277,2026-01-27T21:07:50Z,386.56,online_retail,SG,True,False
txn_0000416,card_00209,2026-01-06T07:56:28Z,109.94,electronics,US,False,False
txn_0000417,card_00061,2026-01-01T09:26:17Z,2.57,electronics,DE,True,False
txn_0000418,card_00771,2026-01-02T14:05:31Z,20.33,entertainment,IN,True,False
txn_0000419,card_00743,2026-01-05T09:20:51Z,65.4,atm_withdrawal,GB,True,False
txn_0000420,card_00864,2026-01-20T02:57:43Z,79.76,fuel,DE,False,False
txn_0000421,card_00629,2026-01-16T16:50:05Z,118.95,restaurant,US,False,False
txn_0000422,card_00367,2026-01-13T08:34:51Z,89.82,travel,AE,False,False
txn_0000423,card_00821,2026-01-04T23:23:35Z,12.8,travel,SG,True,False
txn_0000424,card_00601,2026-01-08T09:59:04Z,12.17,atm_withdrawal,IN,True,False
txn_0000425,card_00480,2026-01-12T04:14:10Z,60.92,atm_withdrawal,SG,True,False
txn_0000426,card_00111,2026-01-25T14:04:46Z,180.01,pharmacy,AE,False,False
txn_0000427,card_00395,2026-01-10T18:15:40Z,157.25,travel,GB,False,False
txn_0000428,card_00194,2026-01-27T06:43:33Z,34.33,pharmacy,SG,True,False
txn_0000429,card_00850,2026-01-07T16:54:59Z,9.0,entertainment,DE,False,False
txn_0000430,card_00181,2026-01-24T16:30:01Z,201.65,entertainment,IN,False,False
txn_0000431,card_00707,2026-01-16T14:26:23Z,115.5,electronics,GB,True,False
txn_0000432,card_00769,2026-01-09T03:38:23Z,676.32,fuel,IN,True,False
txn_0000433,card_00302,2026-01-15T13:15:45Z,485.87,grocery,DE,True,False
txn_0000434,card_00644,2026-01-19T18:07:22Z,206.27,restaurant,GB,True,False
txn_0000435,card_00825,2026-01-05T16:46:29Z,19.41,restaurant,SG,True,False
txn_0000436,card_00538,2026-01-23T04:50:38Z,30.4,entertainment,SG,False,False
txn_0000437,card_00491,2026-01-08T19:02:04Z,110.72,entertainment,US,True,False
txn_0000438,card_00751,2026-01-22T14:22:03Z,124.62,online_retail,AE,True,False
txn_0000439,card_00624,2026-01-05T16:10:58Z,34.13,pharmacy,SG,False,False
txn_0000440,card_00295,2026-01-05T11:32:36Z,171.39,pharmacy,AE,False,False
txn_0000441,card_00209,2026-01-07T14:46:56Z,65.67,fuel,US,True,False
txn_0000442,card_00709,2026-01-22T06:50:51Z,42.07,utilities,IN,True,False
txn_0000443,card_00872,2026-01-15T13:33:52Z,51.71,pharmacy,AE,False,False
txn_0000444,card_00662,2026-01-14T02:42:33Z,42.95,travel,AE,True,False
txn_0000445,card_00472,2026-01-05T23:05:11Z,40.27,online_retail,GB,False,False
txn_0000446,card_00120,2026-01-30T21:58:43Z,236.85,atm_withdrawal,SG,True,False
txn_0000447,card_00296,2026-01-19T17:26:52Z,77.38,electronics,DE,False,False
txn_0000448,card_00835,2026-01-06T07:19:05Z,23.68,utilities,DE,True,False
txn_0000449,card_00853,2026-01-25T16:55:32Z,23.5,atm_withdrawal,GB,False,False
txn_0000450,card_00329,2026-01-09T14:13:50Z,108.97,online_retail,US,False,False
txn_0000451,card_00743,2026-01-23T17:24:32Z,7.12,entertainment,US,False,False
txn_0000452,card_00207,2026-01-02T17:56:27Z,205.44,travel,DE,True,False
txn_0000453,card_00045,2026-01-25T11:59:08Z,49.05,pharmacy,IN,True,False
txn_0000454,card_00243,2026-01-01T04:27:52Z,110.86,electronics,SG,True,False
txn_0000455,card_00866,2026-01-25T19:06:17Z,34.98,restaurant,IN,True,False
txn_0000456,card_00597,2026-01-22T18:01:28Z,46.1,travel,US,False,False
txn_0000457,card_00479,2026-01-19T21:58:40Z,110.5,grocery,IN,False,False
txn_0000458,card_00494,2026-01-29T03:27:39Z,297.93,entertainment,IN,True,False
txn_0000459,card_00168,2026-01-24T18:52:15Z,19.51,pharmacy,DE,True,False
txn_0000460,card_00611,2026-01-02T03:15:33Z,37.88,pharmacy,DE,False,False
txn_0000461,card_00339,2026-01-23T20:31:42Z,200.09,restaurant,SG,True,False
txn_0000462,card_00284,2026-01-21T05:35:58Z,6.55,atm_withdrawal,US,True,False
txn_0000463,card_00072,2026-01-26T13:54:46Z,37.47,grocery,US,False,True
txn_0000464,card_00146,2026-01-09T06:18:35Z,144.08,entertainment,DE,True,False
txn_0000465,card_00745,2026-01-05T18:21:03Z,58.83,atm_withdrawal,DE,False,False
txn_0000466,card_00843,2026-01-10T10:09:46Z,26.84,travel,GB,False,False
txn_0000467,card_00894,2026-01-17T09:17:42Z,15.25,utilities,SG,True,False
txn_0000468,card_00156,2026-01-29T10:32:47Z,55.47,travel,DE,True,False
txn_0000469,card_00052,2026-01-10T22:27:34Z,1766.34,online_retail,DE,False,True
txn_0000470,card_00634,2026-01-01T12:06:41Z,160.14,electronics,DE,True,False
txn_0000471,card_00360,2026-01-29T03:29:51Z,84.67,restaurant,AE,True,False
txn_0000472,card_00462,2026-01-30T08:49:58Z,44.48,online_retail,GB,True,False
txn_0000473,card_00222,2026-01-20T14:17:23Z,115.17,travel,AE,False,False
txn_0000474,card_00716,2026-01-17T01:34:58Z,74.92,fuel,DE,False,False
txn_0000475,card_00388,2026-01-24T00:47:34Z,138.63,grocery,DE,True,False
txn_0000476,card_00102,2026-01-28T12:15:24Z,18.56,fuel,AE,True,False
txn_0000477,card_00546,2026-01-02T03:48:12Z,81.92,grocery,US,False,False
txn_0000478,card_00450,2026-01-24T08:45:56Z,63.35,electronics,US,True,False
txn_0000479,card_00063,2026-01-27T03:27:15Z,43.8,pharmacy,IN,True,False
txn_0000480,card_00040,2026-01-12T02:18:32Z,167.81,atm_withdrawal,DE,True,False
txn_0000481,card_00342,2026-01-06T04:47:44Z,21.38,atm_withdrawal,GB,False,False
txn_0000482,card_00484,2026-01-28T10:57:03Z,78.79,electronics,IN,True,False
txn_0000483,card_00479,2026-01-25T07:04:51Z,55.95,grocery,GB,False,False
txn_0000484,card_00444,2026-01-12T10:45:08Z,84.89,travel,SG,False,False
txn_0000485,card_00249,2026-01-04T01:07:34Z,172.94,fuel,US,True,False
txn_0000486,card_00527,2026-01-05T18:25:25Z,15.38,fuel,SG,False,False
txn_0000487,card_00055,2026-01-25T01:29:02Z,52.6,restaurant,DE,True,False
txn_0000488,card_00764,2026-01-11T09:03:57Z,8.46,atm_withdrawal,SG,True,False
txn_0000489,card_00104,2026-01-01T16:08:53Z,19.77,grocery,SG,True,False
txn_0000490,card_00332,2026-01-10T19:05:09Z,98.55,online_retail,IN,True,False
txn_0000491,card_00654,2026-01-16T03:37:34Z,42.6,restaurant,AE,True,False
txn_0000492,card_00053,2026-01-10T03:22:14Z,55.77,entertainment,IN,True,False
txn_0000493,card_00081,2026-01-08T12:42:30Z,102.84,online_retail,SG,True,False
txn_0000494,card_00836,2026-01-02T11:48:26Z,8.07,atm_withdrawal,US,False,False
txn_0000495,card_00838,2026-01-22T00:37:33Z,60.79,entertainment,US,True,False
txn_0000496,card_00579,2026-01-10T06:28:14Z,12.13,entertainment,IN,True,False
txn_0000497,card_00656,2026-01-12T04:35:24Z,152.32,travel,SG,True,False
txn_0000498,card_00254,2026-01-15T22:12:23Z,79.45,online_retail,IN,True,False
txn_0000499,card_00182,2026-01-06T17:55:54Z,121.27,travel,IN,False,False
