transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000324,card_00211,2026-01-25T22:29:09Z,124.45,grocery,GB,True,False
txn_0000325,card_00302,2026-01-27T19:20:20Z,68.58,travel,SG,True,False
txn_0000326,card_00062,2026-01-03T07:04:13Z,35.91,restaurant,GB,False,False
txn_0000327,card_00606,2026-01-17T05:00:14Z,204.83,atm_withdrawal,AE,True,False
txn_0000328,card_00047,2026-01-02T22:54:52Z,72.73,restaurant,GB,True,False
txn_0000329,card_00507,2026-01-29T09:35:31Z,297.42,electronics,DE,False,False
txn_0000330,card_00637,2026-01-10T15:34:36Z,107.06,electronics,DE,True,False
txn_0000331,card_00341,2026-01-15T06:45:25Z,64.06,online_retail,AE,True,False
txn_0000332,card_00799,2026-01-21T07:16:51Z,49.75,utilities,US,False,False
txn_0000333,card_00119,2026-01-10T19:08:44Z,18.22,atm_withdrawal,GB,True,False
txn_0000334,card_00306,2026-01-22T18:47:56Z,103.76,grocery,GB,False,False
txn_0000335,card_00028,2026-01-21T04:05:02Z,9.8,fuel,IN,True,False
txn_0000336,card_00310,2026-01-07T16:35:53Z,178.76,online_retail,DE,False,False
txn_0000337,card_00048,2026-01-08T02:36:49Z,95.67,online_retail,IN,False,False
txn_0000338,card_00571,2026-01-06T14:37:10Z,126.48,restaurant,US,False,False
txn_0000339,card_00149,2026-01-30T08:42:59Z,68.14,travel,IN,True,True
txn_0000340,card_00015,2026-01-15T06:24:38Z,146.17,fuel,US,True,False
txn_0000341,card_00149,2026-01-08T03:19:09Z,83.46,atm_withdrawal,GB,False,False
txn_0000342,card_00807,2026-01-02T13:21:56Z,90.68,restaurant,DE,True,False
txn_0000343,card_00186,2026-01-18T16:40:02Z,18.09,electronics,DE,True,False
txn_0000344,card_00492,2026-01-30T00:24:39Z,34.75,atm_withdrawal,US,False,False
txn_0000345,card_00119,2026-01-18T02:51:16Z,20.71,online_retail,IN,True,False
txn_0000346,card_00790,2026-01-06T13:19:59Z,33.04,entertainment,US,True,False
txn_0000347,card_00467,2026-01-23T05:47:37Z,99.52,electronics,AE,False,False
txn_0000348,card_00174,2026-01-15T00:59:27Z,61.44,pharmacy,DE,False,False
txn_0000349,card_00635,2026-01-19T13:40:33Z,256.74,fuel,IN,True,False
txn_0000350,card_00529,2026-01-23T04:30:38Z,9.29,electronics,SG,True,False
txn_0000351,card_00524,2026-01-20T19:52:00Z,52.08,entertainment,AE,True,False
txn_0000352,card_00118,2026-01-23T08:23:57Z,17.39,electronics,DE,True,False
txn_0000353,card_00326,2026-01-04T10:06:05Z,17.85,restaurant,GB,True,False
txn_0000354,card_00667,2026-01-04T23:30:17Z,218.1,travel,AE,True,True
txn_0000355,card_00704,2026-01-07T06:52:34Z,526.27,online_retail,GB,False,False
txn_0000356,card_00227,2026-01-29T04:43:20Z,29.26,fuel,GB,False,False
txn_0000357,card_00875,2026-01-11T18:46:42Z,26.01,fuel,IN,True,False
txn_0000358,card_00051,2026-01-19T12:16:50Z,25.94,fuel,AE,True,False
txn_0000359,card_00563,2026-01-14T04:32:49Z,52.15,electronics,DE,False,False
txn_0000360,card_00392,2026-01-02T02:34:44Z,27.69,pharmacy,DE,False,False
txn_0000361,card_00636,2026-01-26T12:11:53Z,12.6,utilities,GB,True,False
txn_0000362,card_00742,2026-01-30T11:32:14Z,33.53,fuel,US,False,False
txn_0000363,card_00819,2026-01-07T00:00:52Z,80.99,restaurant,GB,True,False
txn_0000364,card_00790,2026-01-02T07:12:31Z,12.99,entertainment,DE,True,False
txn_0000365,card_00801,2026-01-24T12:38:35Z,136.43,atm_withdrawal,US,True,False
txn_0000366,card_00093,2026-01-28T09:18:42Z,75.17,entertainment,SG,False,False
txn_0000367,card_00268,2026-01-21T06:18:31Z,47.89,grocery,US,False,False
txn_0000368,card_00061,2026-01-24T14:18:34Z,49.08,online_retail,US,True,False
txn_0000369,card_00660,2026-01-29T07:36:03Z,8.13,restaurant,IN,True,False
txn_0000370,card_00434,2026-01-18T12:39:55Z,22.09,online_retail,GB,True,False
txn_0000371,card_00073,2026-01-15T21:23:28Z,95.15,travel,IN,True,False
txn_0000372,card_00579,2026-01-26T23:05:20Z,36.83,pharmacy,IN,False,False
txn_0000373,card_00011,2026-01-07T00:01:03Z,52.17,electronics,DE,False,False
txn_0000374,card_00349,2026-01-03T16:17:49Z,102.14,grocery,GB,False,False
txn_0000375,card_00525,2026-01-19T05:52:57Z,15.21,atm_withdrawal,SG,True,False
txn_0000376,card_00348,2026-01-02T04:18:13Z,196.18,electronics,AE,False,False
txn_0000377,card_00190,2026-01-11T08:15:03Z,43.02,fuel,IN,True,False
txn_0000378,card_00362,2026-01-08T16:56:03Z,64.59,utilities,DE,True,False
txn_0000379,card_00415,2026-01-30T21:46:51Z,12.96,online_retail,DE,True,False
txn_0000380,card_00556,2026-01-27T09:22:25Z,6.07,grocery,DE,False,False
txn_0000381,card_00221,2026-01-02T04:21:22Z,211.19,utilities,IN,True,False
txn_0000382,card_00560,2026-01-24T17:02:41Z,64.28,pharmacy,SG,True,False
txn_0000383,card_00204,2026-01-26T14:23:52Z,71.96,restaurant,DE,True,True
txn_0000384,card_00487,2026-01-13T10:33:01Z,37.92,atm_withdrawal,IN,False,False
txn_0000385,card_00038,2026-01-20T06:59:11Z,45.6,electronics,SG,True,False
txn_0000386,card_00337,2026-01-29T17:39:33Z,134.36,pharmacy,IN,True,False
txn_0000387,card_00880,2026-01-10T02:29:41Z,103.99,atm_withdrawal,SG,False,False
txn_0000388,card_00550,2026-01-13T03:11:20Z,155.95,travel,DE,False,False
txn_0000389,card_00835,2026-01-03T23:58:00Z,103.2,entertainment,GB,True,False
txn_0000390,card_00859,2026-01-27T02:23:41Z,58.03,restaurant,GB,True,False
txn_0000391,card_00518,2026-01-28T00:21:43Z,35.14,restaurant,GB,True,False
txn_0000392,card_00561,2026-01-28T04:40:31Z,54.49,atm_withdrawal,DE,False,False
txn_0000393,card_00727,2026-01-23T04:33:24Z,35.08,online_retail,US,True,False
txn_0000394,card_00713,2026-01-07T05:37:55Z,162.28,utilities,US,False,False
txn_0000395,card_00549,2026-01-23T19:08:18Z,73.21,atm_withdrawal,GB,True,False
txn_0000396,card_00777,2026-01-19T10:38:21Z,129.06,pharmacy,IN,True,False
txn_0000397,card_00203,2026-01-19T06:06:12Z,19.94,restaurant,SG,True,False
txn_0000398,card_00801,2026-01-18T08:18:15Z,90.88,pharmacy,SG,False,False
txn_0000399,card_00175,2026-01-06T16:05:21Z,23.29,utilities,AE,False,False
txn_0000400,card_00061,2026-01-16T04:25:21Z,126.22,electronics,GB,True,False
txn_0000401,card_00357,2026-01-06T07:05:30Z,81.06,entertainment,SG,True,False
txn_0000402,card_00794,2026-01-12T22:47:53Z,293.67,restaurant,DE,True,False
txn_0000403,card_00860,2026-01-11T06:20:47Z,34.92,restaurant,GB,False,False
txn_0000404,card_00511,2026-01-13T09:14:57Z,40.18,electronics,SG,False,False
txn_0000405,card_00064,2026-01-03T13:56:11Z,77.42,entertainment,DE,True,False
txn_0000406,card_00242,2026-01-09T04:07:30Z,199.93,travel,AE,False,True
txn_0000407,card_00050,2026-01-02T09:32:20Z,48.51,fuel,GB,False,False
txn_0000408,card_00110,2026-01-28T05:09:22Z,133.78,online_retail,GB,False,False
txn_0000409,card_00259,2026-01-30T19:06:02Z,47.44,fuel,SG,False,False
txn_0000410,card_00833,2026-01-07T08:24:22Z,227.51,utilities,SG,True,False
txn_0000411,card_00016,2026-01-16T07:20:18Z,299.28,entertainment,AE,False,False
txn_0000412,card_00150,2026-01-09T20:50:17Z,310.41,pharmacy,DE,False,True
txn_0000413,card_00876,2026-01-18T14:28:24Z,40.35,pharmacy,DE,True,False
txn_0000414,card_00320,2026-01-19T18:11:04Z,101.91,utilities,AE,False,False
txn_0000415,card_00001,2026-01-02T04:12:05Z,122.44,travel,GB,False,False
txn_0000416,card_00349,2026-01-30T05:39:44Z,29.25,atm_withdrawal,AE,True,False
txn_0000417,card_00359,2026-01-03T06:58:08Z,22.18,pharmacy,SG,False,False
txn_0000418,card_00594,2026-01-08T07:08:51Z,150.99,grocery,SG,True,False
txn_0000419,card_00576,2026-01-14T23:13:07Z,18.7,fuel,GB,False,False
txn_0000420,card_00851,2026-01-08T21:00:41Z,16.6,entertainment,AE,False,False
txn_0000421,card_00774,2026-01-24T12:44:59Z,37.76,restaurant,SG,False,False
txn_0000422,card_00612,2026-01-14T07:09:40Z,395.03,atm_withdrawal,AE,False,False
txn_0000423,card_00679,2026-01-15T08:22:30Z,1504.82,electronics,GB,True,False
txn_0000424,card_00857,2026-01-15T17:45:39Z,14.91,restaurant,SG,True,False
txn_0000425,card_00222,2026-01-11T14:24:37Z,39.79,pharmacy,US,True,False
txn_0000426,card_00003,2026-01-07T15:30:08Z,13.38,utilities,GB,False,False
txn_0000427,card_00732,2026-01-25T08:09:01Z,6.19,fuel,AE,True,False
txn_0000428,card_00620,2026-01-26T14:29:02Z,66.67,utilities,GB,True,True
txn_0000429,card_00521,2026-01-18T11:51:34Z,80.66,atm_withdrawal,AE,True,False
txn_0000430,card_00230,2026-01-13T15:38:13Z,17.83,fuel,SG,True,False
txn_0000431,card_00330,2026-01-17T12:40:44Z,114.7,online_retail,US,True,False
txn_0000432,card_00622,2026-01-30T14:06:40Z,66.91,atm_withdrawal,DE,False,False
txn_0000433,card_00535,2026-01-22T20:19:46Z,38.5,online_retail,AE,True,False
txn_0000434,card_00436,2026-01-07T13:12:15Z,143.89,fuel,US,False,False
txn_0000435,card_00626,2026-01-07T07:42:49Z,28.44,pharmacy,DE,True,False
txn_0000436,card_00701,2026-01-15T07:43:04Z,36.43,grocery,GB,True,False
txn_0000437,card_00795,2026-01-16T05:34:08Z,72.81,travel,AE,False,False
txn_0000438,card_00744,2026-01-30T20:14:57Z,125.79,fuel,GB,True,False
txn_0000439,card_00051,2026-01-16T10:02:56Z,25.58,online_retail,IN,True,False
txn_0000440,card_00689,2026-01-21T16:52:02Z,185.6,online_retail,AE,False,False
txn_0000441,card_00792,2026-01-12T23:19:03Z,71.4,electronics,SG,False,False
txn_0000442,card_00878,2026-01-22T15:59:52Z,64.67,fuel,GB,True,False
txn_0000443,card_00399,2026-01-06T15:22:10Z,303.89,utilities,DE,True,False
txn_0000444,card_00425,2026-01-06T16:51:46Z,137.94,restaurant,GB,True,False
txn_0000445,card_00479,2026-01-03T12:33:39Z,72.79,atm_withdrawal,SG,False,False
txn_0000446,card_00341,2026-01-06T07:14:31Z,26.79,entertainment,IN,False,False
txn_0000447,card_00279,2026-01-21T17:27:28Z,23.08,atm_withdrawal,IN,False,False
txn_0000448,card_00822,2026-01-09T17:39:50Z,49.16,fuel,AE,False,False
txn_0000449,card_00320,2026-01-28T01:08:36Z,47.22,restaurant,GB,False,False
txn_0000450,card_00599,2026-01-21T22:41:03Z,30.83,restaurant,AE,False,False
txn_0000451,card_00571,2026-01-01T15:25:27Z,45.25,grocery,SG,False,False
txn_0000452,card_00205,2026-01-04T06:48:52Z,391.74,electronics,DE,True,False
txn_0000453,card_00158,2026-01-13T08:00:37Z,122.48,grocery,GB,False,False
txn_0000454,card_00822,2026-01-19T20:41:27Z,76.56,online_retail,US,True,False
txn_0000455,card_00884,2026-01-21T04:09:55Z,50.17,restaurant,AE,True,False
txn_0000456,card_00837,2026-01-23T09:34:22Z,194.8,fuel,DE,True,False
txn_0000457,card_00680,2026-01-27T02:47:54Z,139.09,fuel,GB,False,False
txn_0000458,card_00258,2026-01-18T13:31:26Z,122.0,pharmacy,SG,False,False
txn_0000459,card_00676,2026-01-03T00:54:06Z,15.53,fuel,US,True,False
txn_0000460,card_00599,2026-01-06T19:09:21Z,212.52,entertainment,IN,True,False
txn_0000461,card_00736,2026-01-01T02:27:52Z,323.1,pharmacy,US,False,False
txn_0000462,card_00211,2026-01-28T06:43:51Z,13.1,restaurant,US,True,False
txn_0000463,card_00062,2026-01-09T15:53:27Z,113.19,restaurant,IN,True,False
txn_0000464,card_00865,2026-01-29T12:49:51Z,497.29,entertainment,SG,False,True
txn_0000465,card_00641,2026-01-04T03:35:31Z,1626.95,fuel,IN,True,False
txn_0000466,card_00500,2026-01-19T09:58:09Z,862.13,pharmacy,SG,False,False
txn_0000467,card_00600,2026-01-08T00:41:27Z,75.48,fuel,SG,False,False
txn_0000468,card_00453,2026-01-05T17:19:42Z,12.2,atm_withdrawal,US,True,False
txn_0000469,card_00877,2026-01-22T21:01:36Z,121.37,online_retail,SG,False,False
txn_0000470,card_00851,2026-01-24T15:55:03Z,37.65,fuel,SG,True,False
txn_0000471,card_00830,2026-01-13T16:48:33Z,76.05,entertainment,GB,False,False
txn_0000472,card_00148,2026-01-01T09:29:42Z,68.91,entertainment,GB,False,False
txn_0000473,card_00110,2026-01-25T05:38:50Z,9.82,restaurant,DE,True,False
txn_0000474,card_00468,2026-01-16T10:34:07Z,28.26,fuel,DE,True,False
txn_0000475,card_00014,2026-01-05T11:42:09Z,27.46,grocery,US,False,False
txn_0000476,card_00437,2026-01-19T06:21:29Z,46.35,atm_withdrawal,GB,True,False
txn_0000477,card_00726,2026-01-23T21:08:56Z,96.69,grocery,GB,True,False
txn_0000478,card_00484,2026-01-15T10:30:50Z,94.67,pharmacy,US,False,False
txn_0000479,card_00127,2026-01-27T13:54:57Z,71.44,grocery,DE,False,False
txn_0000480,card_00521,2026-01-30T03:44:52Z,36.08,atm_withdrawal,SG,True,False
txn_0000481,card_00715,2026-01-26T01:30:48Z,561.47,restaurant,GB,True,False
txn_0000482,card_00237,2026-01-29T13:44:34Z,108.08,utilities,IN,False,False
txn_0000483,card_00461,2026-01-10T21:27:17Z,16.41,electronics,IN,True,False
txn_0000484,card_00018,2026-01-28T17:44:29Z,28.13,electronics,DE,False,False
txn_0000485,card_00845,2026-01-12T13:17:19Z,50.96,entertainment,GB,False,False
txn_0000486,card_00598,2026-01-22T09:21:36Z,94.24,pharmacy,AE,True,False
txn_0000487,card_00822,2026-01-21T20:58:33Z,93.08,grocery,GB,False,False
txn_0000488,card_00485,2026-01-09T02:31:25Z,20.68,fuel,DE,True,False
txn_0000489,card_00724,2026-01-26T18:38:46Z,14.18,atm_withdrawal,GB,False,False
txn_0000490,card_00580,2026-01-10T09:35:05Z,65.95,atm_withdrawal,DE,False,False
txn_0000491,card_00368,2026-01-09T08:42:41Z,40.52,travel,GB,False,False
txn_0000492,card_00559,2026-01-05T19:53:16Z,135.04,atm_withdrawal,IN,False,False
txn_0000493,card_00700,2026-01-01T00:20:08Z,103.22,restaurant,IN,False,False
txn_0000494,card_00067,2026-01-10T19:14:43Z,147.55,atm_withdrawal,GB,False,False
txn_0000495,card_00309,2026-01-15T06:57:02Z,264.77,travel,SG,True,False
txn_0000496,card_00265,2026-01-27T09:20:38Z,39.28,atm_withdrawal,IN,True,False
txn_0000497,card_00736,2026-01-30T19:15:00Z,176.04,atm_withdrawal,SG,True,False
txn_0000498,card_00749,2026-01-26T00:33:53Z,26.82,electronics,AE,True,False
txn_0000499,card_00234,2026-01-13T23:58:30Z,205.22,atm_withdrawal,GB,True,False
